x,y,is_outlier
-2.5268914201572503,-0.20047406442048724,0
-1.4504584745863922,-0.7958356306437384,0
-1.9816211044433496,-0.2905016600001471,0
-2.1966038566171764,0.6016546951827625,0
-1.6771307377976443,0.8024388644656462,0
-2.09270340754994,-0.4175655670024218,0
-2.1343152901282996,0.14549807476273294,0
-1.8940559849277734,-0.6506328433400199,0
-1.9457061310232755,0.1369369980833431,0
-0.4895155774796478,1.1261067667690021,0
-2.5119460103352917,-0.17243001692950566,0
-2.878065201102202,-0.35442420837809185,0
-1.8106369978457957,0.7235121725329401,0
-2.437450302646165,-0.3924878640406779,0
-3.288373417843193,-0.0975995523269446,0
-2.637448647115738,-0.3176636564196442,0
-2.526116466900553,-0.05655753255153419,0
-3.054637034813979,-0.8802271472345943,0
-0.7224517327830211,-0.7724535487644185,0
-2.658071347072784,1.1021481169927885,0
-0.25695969845575584,-0.702939977295205,0
-2.220949374072818,0.2049333305643057,0
-0.9627814133566446,-0.5921142470569425,0
-2.147166707565266,0.4664025456370464,0
-1.7391403553200289,-0.22569364273805953,0
-2.0802937787096245,-0.824937485021989,0
-2.142904246384799,-0.15983249400537305,0
-1.8606980662242465,-0.33319633129140963,0
-1.7170768864729167,0.6076294906918971,0
-1.9067424033989204,0.21105384503952207,0
-1.9681067914532795,5.063585484850826e-05,0
-2.4329348201257086,0.1898965570039848,0
-2.0583719590480936,1.255900985358357,0
-1.0559870585148545,0.23150793153390048,0
-2.4578343258168607,-0.6674468831900507,0
-1.285314228146681,0.15764953508828308,0
-1.7119139579650335,-1.0467515921845156,0
-1.4435369110650915,0.27265220292861775,0
-2.6662584106486866,-0.2829148844699694,0
-1.8417696773860883,0.03148007901374617,0
-2.175302711482133,-0.06209296083957651,0
-2.151186426924131,0.09153750726148115,0
-1.117104816204106,-1.5399950645587785,0
-2.1421101587058105,0.10590745282346818,0
-1.8224036061877402,-0.2231487487927739,0
-3.05403306948715,0.1967972902284658,0
-0.963589871501489,-0.9203168429496825,0
-1.481703191781087,-0.19711513387373633,0
-2.0367946074973085,-0.6317391064223694,0
-2.200673703413526,0.7800267568193751,0
-1.6504068548073758,1.0393869632459665,0
-1.2935528666133838,0.2634520073577457,0
-0.9536392842993249,0.26339589524297924,0
-1.5032070939217648,-0.177942572120825,0
-1.9600725104844772,-0.4184542939801661,0
-1.406249639243088,-0.7069821738689194,0
-1.5305897945494031,-0.11439063450309567,0
-1.2972517439196083,0.4505213932387559,0
-0.9076123054119192,0.4384648146831869,0
-2.9432241533919443,-0.0401719037389205,0
-2.7032043155568894,-0.31096790541976477,0
-1.093262940033967,0.3825202865386176,0
-2.419358257147248,-0.6082304198642393,0
-1.9803307442742435,-0.7299360896286766,0
-2.4026841664379486,0.18720568293074633,0
-1.3068127783359822,0.36525688333466383,0
-3.37477370515886,0.18262003741815588,0
-1.9567798560604532,0.24833417122361584,0
-1.0302741910092756,-1.2379429660828456,0
-2.3546620551146633,0.3545437936760128,0
-2.948956639672365,0.8855694288321053,0
-1.778986032379605,0.5079503915060424,0
-2.3425661969130767,0.4882582139797263,0
-1.358917066406577,0.139726812082301,0
-1.8593594643807825,0.16220594356903553,0
-2.518007158843629,-0.08851720814421175,0
-2.091513519471415,0.23003631861209706,0
-1.4001054518538232,-0.6351216491870456,0
-2.0750054181917466,0.8888733285953839,0
-2.4461529372875384,-0.4933500103741922,0
-1.878616284901284,0.506631114291192,0
-1.9931443666636044,0.7973763542621936,0
-1.485923610460084,0.5050920401340371,0
-1.667530099205544,1.396591860207651,0
-2.1230970133196263,-1.2021133752399082,0
-1.0374473830897155,-0.27461965857409537,0
-1.9352717333941802,0.7857304109163161,0
-2.961355724635355,-0.7509883284636837,0
-2.9607667622713123,-0.47648177401525427,0
-1.7362180363898039,0.3145127056876626,0
-1.8342354924028679,-0.8476595303354199,0
-3.3860620619795867,0.03261215123422936,0
-2.2830656201830015,0.27563146302996705,0
-1.578827824267238,0.08294485923520915,0
-1.5439201487744878,0.13752682446904105,0
-1.68196117663912,-0.4228039577219294,0
-2.107766848298875,0.11806565799417434,0
-1.5076829147495487,-0.23624470333474326,0
-1.6872996465607324,-0.1595032751492274,0
-2.070525300396878,0.4977114252144438,0
-3.1958362226324937,-0.7778833968448565,0
-2.8893112384656923,-1.400169671908983,0
-2.406958664093106,0.4496603398366443,0
-2.170930439829545,0.11867404916511128,0
-1.3464695019735244,0.7966116793606149,0
-2.0414827608356836,0.8121515337416384,0
-1.9447240049395345,-0.5024389342964772,0
-2.3566402113192413,-0.8883219075390097,0
-2.5328803122401915,-0.21481001284465748,0
-1.517848988372839,1.0324618986995902,0
-2.8293089092262242,0.23569648095595136,0
-2.6243263634945206,0.2848182530779212,0
-2.078651990412636,-1.0985434955085183,0
-1.4430218050589094,-0.3630004276852386,0
-2.320340143024133,-0.6418514467738139,0
-2.3925699660125335,0.2567342644169503,0
-2.113546604561843,0.19719720136948862,0
-1.7828468876426937,0.7923969933169002,0
-2.2056716905186278,-0.886114690107439,0
-1.3596665500568101,-0.1988929032583528,0
-1.3312445332535738,0.23002626790948225,0
-2.0786825181220068,0.20926553642777707,0
-0.8293924639242203,1.246188317432252,0
-1.958371318920333,0.09611435599024518,0
-1.3542559055201688,-0.5073966196604083,0
-1.8001577764290468,-0.01551770877231384,0
-1.811655073125468,-0.5000212835696435,0
-2.9537404959853815,-1.243790061594775,0
-2.6704304677937647,-0.2752051709635998,0
-2.175914951989257,1.1623386974577101,0
-1.3364039780556212,-0.5772546698049763,0
-1.7913749285294258,-0.24424694181019505,0
-2.170618302824057,0.1111953896492292,0
-1.628497329814764,-0.20355509033040922,0
-1.361689080359385,-0.6851629356854424,0
-1.996196562582639,1.5586042359574994,0
-1.866152154424835,0.8599287039637037,0
-1.945087893096075,0.348466257197878,0
-2.034069916635615,-0.10224454869852266,0
-2.4676894380352516,0.2581808153745319,0
-2.5109223135114607,0.3993511417880575,0
-1.348827797332454,0.21991884434233797,0
-2.171749240133415,0.27237934758521765,0
-2.1852038333278476,0.5613282752790896,0
-3.098843650529074,-0.20136442087118772,0
-3.1944871970743987,-0.897036498136323,0
-1.1816826621116543,0.5371109891830116,0
-2.4316881399708743,-0.9015020736245382,0
-3.7787173027049907,-0.3260973047595807,0
-0.5477509926515587,0.26093056287818844,0
-2.3357433716296936,0.2790481257001837,0
-2.936575011796666,-0.17839401761858126,0
-1.940313516190557,-0.051660391092629106,0
-1.5255163269859517,0.2067871357416314,0
-1.5990043891352017,-0.4130233693384556,0
-1.4613107549536712,0.9773621685743948,0
-2.5820897117908475,-0.5326173934287358,0
-1.1985293982078602,-0.11480639201703616,0
-1.1577071647600659,-0.2655214271353103,0
-1.1269726542375733,0.0788914900832713,0
-1.845062706006383,0.9388308130019426,0
-2.217062286466503,-0.564673257554975,0
-2.269138524817013,0.2714003703858832,0
-2.9394554433083084,0.3824825415906729,0
-2.323262790570646,0.6886875964401381,0
-3.436556182940283,-0.4719394650625012,0
-3.011880890740461,-0.4957376798183715,0
-1.851400459334634,-0.10753597526985294,0
-2.152026541368809,-0.09551092282803647,0
-1.877967055628034,-0.6051216251658647,0
-1.5758902154605696,0.3975995822312903,0
-1.7689772374063395,0.3339200656507579,0
-1.8221491995148043,1.2210439816386405,0
-2.052256502631506,-0.18424993100074605,0
-2.452116548214427,-0.6193576023467021,0
-2.746683072560645,-0.5332783879385511,0
-2.042408228991243,0.20057707709862868,0
-1.9693147648687028,-0.4593211664578277,0
-1.459889261588022,0.4436476033805685,0
-2.0957889844532103,-0.3917496867988272,0
-1.6709432475021204,0.11278415249166267,0
-2.8688763556490287,-0.04078815359064294,0
-1.8427785127553713,-0.5398168718926523,0
-1.8860939642975343,-0.8728934911546734,0
-1.1982883399926973,0.748769991035659,0
-2.151510400581779,0.2180726027034439,0
-3.445953179479925,-0.6938085961591997,0
-2.176267352091278,-0.6432798128561155,0
-1.5713621104216047,1.1983779184487964,0
-2.7059688316575814,-0.5024780424511156,0
-1.8587309790140418,0.9666696890997725,0
-2.733424587523942,0.14942167338416518,0
-0.9072206895121349,-0.9910554889075603,0
-2.7686415241074993,-0.2541639638765029,0
-2.3123530477132466,0.4875607726521867,0
-1.8550041681074971,-1.064977235785277,0
-1.6907537582595136,-0.3465233324133903,0
-1.2353316698352566,-0.37655252186215177,0
-2.381969169861341,0.3246789664827188,0
-1.5422441105978382,0.2688596183617221,0
-3.011358390430885,0.32282066395695064,0
-2.6205848310046393,0.1411656669529581,0
-2.854240661239436,0.26779328852583817,0
-2.4839593425844235,-0.769580790156313,0
-1.5717079181105604,0.14498671300605076,0
-2.368386080835738,0.8707073094126385,0
-2.2643914529418456,0.019264604382560797,0
-1.8386519313928393,-0.37179956047716817,0
-1.7173182239600424,-0.3200714082988347,0
-2.2469829933297256,0.8175855838820046,0
-2.62435163150746,-1.447668198557694,0
-1.0334378029928635,1.5295967715642018,0
-2.2431615592695993,-1.1621028243721112,0
-2.1862903857175664,-0.1717337699044015,0
-2.113954304613354,-0.6680328251531089,0
-1.6522633145141135,0.3147044251716517,0
-2.896643371891584,0.4195180390169327,0
-0.7683890108324654,0.10317619946223591,0
-2.2023950972411037,-0.08520192864451279,0
-1.6308459398188633,-1.0384029633043308,0
-1.9013655782136187,-0.23427836967768606,0
-0.8913049922263727,-0.10450364028297472,0
-0.9992674333282883,-0.6622444186692044,0
-1.6476444999183246,0.1916401582747373,0
-2.5214283487188696,0.10643766878216426,0
-1.2724886979010397,-0.19427502257196042,0
-3.015177589501858,-0.010537695886467545,0
-2.5414538568755076,-0.20540456319832942,0
-2.0489526618110725,-1.0233913296093102,0
-2.969395003592407,0.28924010131531513,0
-2.313631217701808,-1.5388466050923402,0
-1.529093578035119,0.1634218531645439,0
-2.4283248944218903,-0.7900981266349448,0
-1.4985152622113977,0.20961037353625775,0
-0.5704386303895561,0.2521131592349624,0
-1.7673781152427912,-0.10015675806513907,0
-1.5099344796795253,0.3750511207488922,0
-1.248964994860883,-0.31279375118237085,0
-2.261244483766377,-0.28746190254718806,0
-1.5255189672926064,0.8990246641780392,0
-2.2753042958895806,-0.2548642366758547,0
-1.8115536656781206,-0.14745690000774084,0
-1.4287678081160662,-1.351066374371428,0
-2.4960230281501365,-0.46944980037686745,0
-3.392213607431687,-0.5781830666212824,0
-2.5490936695075557,-0.12066279271129819,0
-1.3322204650038418,-0.1470363907144214,0
-2.6184882321626923,-0.03417272472811739,0
-1.3704958271351904,-0.5855752896689429,0
-2.546344930352869,0.33512937556453404,0
-2.1329216694384803,0.3884908144256846,0
-2.008188075077178,0.42099818885374024,0
-2.6210468684243846,-0.007250790472960463,0
-2.126414008617894,-0.7295345544624784,0
-2.938086768721213,0.41144942116479705,0
-2.2105714293307868,-0.6133681689883977,0
-2.0577073621539994,0.6768113144095815,0
-3.3684427072231538,-0.8979832139419958,0
-2.5537318651371606,0.8767073200321973,0
-1.830447810248422,0.4603903442767361,0
-2.6840965514757382,-0.6717215251623158,0
-1.7313117699663738,0.03496459856126793,0
-1.670756708681524,-0.11260259455707128,0
-1.8331137641272237,0.0948714509430655,0
-1.5333395665490448,0.4842049691666823,0
-2.971923196635062,-1.3483611332045133,0
-1.3989527614090957,0.7126350559571619,0
-2.6123738117080024,-1.1159012439273772,0
-1.9405791073956795,0.5585029358103176,0
-0.9214432865394113,0.30977854326087056,0
-2.223030017951417,-0.5358783729509176,0
-1.9931292249976074,-0.17955882233115383,0
-2.6090407434372898,1.2292533905179719,0
-0.9288989587567213,0.6816292101332571,0
-2.5525102386854766,0.5130115945783672,0
-1.616224154301259,0.26552737452243175,0
-1.2502008397737336,0.38122268571676643,0
-1.5559914582173988,0.38214377002332606,0
-1.7955251551987366,-1.07016667782851,0
-1.9498273535536657,-0.3337151753094751,0
-2.767904574584012,1.0090899715804944,0
-0.9626027954685779,0.8155323601773672,0
-1.8468719498864752,0.810375072571594,0
-1.9927680916389048,0.12167836613866762,0
-2.65608282227719,0.238194782699304,0
-1.9637684429453497,-0.7815912701006786,0
-2.030718267089958,-0.04783773831408508,0
-0.921463300013216,0.5365279971080457,0
-1.9931327365451204,0.14927238588064978,0
-1.9734725731374811,-0.12174839087732864,0
-2.6494563184329722,-0.09063112656415755,0
-2.447658953991508,-0.7501893233538878,0
-1.693266911271479,0.23475879595994095,0
-3.0720245068208465,-0.07361078249707632,0
-1.402579168460046,0.6355342433377925,0
-1.3844978942688568,0.02334792414087588,0
-2.5070271967814906,-0.6502192964148363,0
-1.7932370571497855,0.22756802061909778,0
-1.2276013330369606,0.6599877902052501,0
-2.079337193918703,-0.7465235273165216,0
-2.1914639582065387,0.1303387168863148,0
-2.1212499472336424,-0.3467364648465935,0
-1.8482691110180607,-0.3023746448463663,0
-2.3768396502352243,0.18687170058206373,0
-2.2411955480775227,0.14646263338701127,0
-1.8360775862887264,-0.6836574006549447,0
-2.2887446743192474,0.8626661639498774,0
-2.6972477076405723,-1.2699926693823185,0
-3.117107091945507,0.017465967946001523,0
-1.9814496331803806,-0.07056651325507256,0
-1.271486102642899,-1.6037006598617627,0
-1.762439675341506,0.936862921082144,0
-2.6766684589350285,-0.22788390707393705,0
-2.4517351503371727,-0.5366076276465173,0
-2.195757203013824,0.8564911702107028,0
-0.8975679947074879,-0.20156353502408864,0
-0.8569638715613179,0.021345886190774918,0
-0.9477853839793515,-0.05597918979209506,0
-1.9213653043723133,0.21928468358570072,0
-0.09268779237947888,0.5107713449068734,0
-2.424358717970878,0.5813987221655147,0
-2.2170995222506047,-0.29385010974072545,0
-1.4548391840647334,0.018651352662691672,0
-1.8328544512929164,0.008391133119175477,0
-1.7980501240367393,0.2549795384616895,0
-3.162180159623249,0.39994360116572014,0
-2.5892116518981805,-0.8653794813356467,0
-2.0350467463152095,0.05038860198867256,0
-2.4161036987433686,0.4986191146007846,0
-2.805305099822544,-0.24416624926353536,0
-2.3509244809598004,-0.02795236220360362,0
-1.8326814292116567,-0.6047357697741268,0
-1.565430393526263,0.03780142100081984,0
-3.1351677519871464,-1.1751548642382186,0
-2.0073915757575866,-0.13258039067181246,0
-2.06205206814478,-0.016789473918130786,0
-1.8646640962938916,0.5685897659089798,0
-2.666662940550535,-0.7031829557404768,0
-2.6559943147324296,0.17335000030122413,0
-1.2530315728121328,-0.25880366294370627,0
-3.5010199064957925,-1.0223957175662253,0
-2.499822033677607,-0.33463733249712885,0
-2.2450331763528357,0.023148673788550237,0
-2.1870477984934684,0.6296037663260443,0
-2.4056103834088214,-0.5173907756853258,0
-1.712674676887723,-0.9213852419556715,0
-1.7661849768079987,0.061531910235760115,0
-2.0884654939509004,0.9529656642895574,0
-2.3733244671768308,1.236178902314447,0
-2.1352588695368597,-0.7662098669821369,0
-1.9580482514031048,-0.6457471201912609,0
-2.4510535086881,0.23821998000929467,0
-1.6666507468099252,-0.3733006201525549,0
-1.4075569129721597,0.6945046548126803,0
-1.1382189460620253,0.3176480442754333,0
-1.181942772748581,-1.1284790567844345,0
-2.1907439291770774,-0.5202031537940558,0
-1.9284644833235647,-0.3428695315180424,0
-2.0996947051698394,1.1293049281224297,0
-2.101831877852227,0.24827539031412835,0
-2.139361597954541,0.045427972774100205,0
-1.9963899917383572,0.2689944395838957,0
-1.300815478671694,0.9884363985619976,0
-1.8142279508544998,0.35372813162136124,0
-2.69051870551134,-0.052726045449372344,0
-1.4358263210698468,0.5195811830502919,0
-1.8730341603229699,0.5318363757407715,0
-1.7055399746037088,0.720183754955593,0
-1.8263845058257333,-0.2134189893426208,0
-1.798495245840186,-1.7583566255116654,0
-1.7702685581689703,-2.18904769512887,0
-3.034078044443251,0.27106116056459045,0
-1.713482397639923,-0.6974572680839582,0
-2.427261225127363,0.8223245931684792,0
-2.2904180789436057,1.345752187441791,0
-2.001151911905808,0.24482170612876009,0
-1.0298753609008355,0.07861626971605173,0
-2.601406388414481,-0.06583647101657407,0
-2.0213664417140547,-0.8188449913209392,0
-2.153499242804494,-0.445315256398462,0
-1.4453853456875396,0.02076712451115337,0
-2.169677449488542,-0.06370915837354575,0
-1.8661267889563002,0.37008851981386787,0
-2.5998273372016287,-0.6249525795727631,0
-1.337192470758482,-0.24740212332283834,0
-2.8501052555581246,0.26628762562986275,0
-1.721978116380388,-0.9184291543540238,0
-1.8623109707218362,0.44134985545702415,0
-1.7753681289762422,0.37918889025683716,0
-2.8425614588544494,0.19862409299771736,0
-2.181571855682268,-0.2896740952347869,0
-1.4776666343481641,0.887564706404538,0
-0.9233779672397846,0.7888847229035431,0
-2.06584050897811,0.21163209781580583,0
-1.5399062769294538,0.07270676957967717,0
-1.9215414872530734,0.4942518791257092,0
-2.0355695876155595,-0.4375721618241969,0
-2.248683839501515,0.3803462266402454,0
-1.9982040252800266,0.20412598612100272,0
-1.597952454678686,-0.22490487773856577,0
-1.5462511018221163,0.22730556207503666,0
-2.740887852146887,0.8653828747117466,0
-2.30044684625415,-0.9930572059111102,0
-2.6270262257517816,-0.6126270964069932,0
-1.96869600880548,-0.1643103033277423,0
-2.202099180584356,0.3718211792894873,0
-1.7960747832843778,0.18962872238657175,0
-1.7541029256027845,0.36968080080134297,0
-3.2647720050664657,-0.21866295135867672,0
-3.3081260386936844,0.021635956078677247,0
-2.0027797833346073,0.6273193648738081,0
-1.2874193643673275,0.1216650289514204,0
-2.3002166464381397,0.2910966675274427,0
-2.316750582394588,-0.0008355908660093394,0
-1.4083182098235394,-0.33466280759365413,0
-1.5165928164544995,0.40644082121538144,0
-2.572875090278493,0.5843364769304406,0
-1.5808601927770969,0.061155532423594464,0
-2.4573940748165914,-0.515523611145342,0
-2.3225975461418136,0.325556677975176,0
-2.5733751004408387,0.2625073491719219,0
-2.7450533173270353,-0.12244115066330936,0
-1.9342113472555948,1.46707808703535,0
-2.8263893933122204,0.88320873989408,0
-1.910094551607632,0.2467031508095779,0
-1.9289912519670773,0.2668360909171398,0
-2.092211062617211,0.8724301088744749,0
-2.2738826865348334,0.6793407433075486,0
-2.386620272127814,-0.03615110784077217,0
-2.6431775313741315,0.27301423220851195,0
-1.1329244258440796,-0.046413707892512444,0
-2.1181314192223457,-0.6687701778407561,0
-2.137575592131385,-0.9556765558329166,0
-2.5477267920312965,0.13607162766548125,0
-1.2085920813551625,1.6855265167377018,0
-2.3519510510425405,0.8611800939872639,0
-1.8537485117590113,-0.09074858804782551,0
-1.7404433289643086,0.03714989020797551,0
-1.9337625646326688,-0.2449998976960015,0
-2.83886579587931,-0.9261751215132489,0
-1.6080530700312639,-0.16602005405142803,0
-2.3576533397937,0.00510337603389214,0
-1.5230406482506236,0.10821836581583891,0
-2.39363296198458,0.7357757733893698,0
-1.0524886982110209,0.29673399319371196,0
-1.4158018931935459,0.7451759980882866,0
-1.3219404101572918,0.3684595062675742,0
-1.6409917717550704,0.31179634400790157,0
-2.6584026047282263,0.42043389411575144,0
-2.8134883826759323,-0.4767596730750329,0
-1.2178609593151477,0.5041320976165184,0
-1.1075610261884825,-0.16300463021237535,0
-2.6913493047660606,-0.1442623182422057,0
-1.9387812216556555,0.04739322980400581,0
-1.319791712745979,-0.2167622550020673,0
-1.7887793169182455,-0.5931762896607636,0
-1.7298096331737123,0.0018651301113820468,0
-2.4498880029707104,-0.14149761730491167,0
-2.110505447909133,-0.1620930776022577,0
-0.93719525463939,-0.059067601384727775,0
-2.146337666106403,-1.258470574566085,0
-2.5365244111876866,-0.1578440546738117,0
-2.4115116057059858,0.8290245560266781,0
-2.0989626652377313,0.7730665495909514,0
-1.9629772195697792,0.02233670185294598,0
-2.0532778686275006,0.0022777509728754792,0
-0.9687229981700844,-1.391766436050731,0
-3.200927446663207,-0.3259024986336683,0
-1.9912832708374586,0.4140626548584074,0
-1.7161476811835148,-0.2305475477283421,0
-1.3885737840549426,0.6181172418916385,0
-1.8895653012370608,0.5775945434921047,0
-1.8364128419407226,-0.3368898160697302,0
-1.5813098965999972,0.06636787354720662,0
-1.9991960919473077,0.8837721433137445,0
-3.4705232771240517,-0.8506105020957418,0
-2.712242255824622,-0.21795638854128335,0
-2.152764901859618,-0.9043953886638284,0
-2.5910948193864956,-0.516505007114142,0
-0.525545544754465,1.0810451686482878,0
-2.2470496506107898,-0.21814997418407936,0
-2.6895223983129766,-1.14487824793516,0
-2.0701281118451145,-0.5987111899464154,0
-2.050910318997206,-0.9601235094260864,0
-2.457184674986155,0.08917625718169851,0
-1.7802742413296375,0.2504831752452087,0
-2.792293390494222,0.512811438081337,0
-2.4801270179611103,0.3797147487643839,0
-2.006383205970916,-0.8258324994467687,0
-2.1897186227487127,0.21921824523826056,0
-1.6322207717152406,-0.08459273846665116,0
-1.0809326656393683,0.6045064625919353,0
-2.1539924698398516,0.45007308728216666,0
-0.839723908887088,1.176290760469816,0
-2.7367999284934985,-0.5559198666942904,0
-1.1090487279596895,-0.6349686305025823,0
-2.7935246799750075,-0.2917164784194281,0
-1.7478639743152486,-0.06143802396665782,0
-2.3903381722433554,-0.4045274770347054,0
-2.427402238647625,-0.5277057771953655,0
-0.6310202736343631,0.17850664271133296,0
-1.467944567357157,-0.2934464808713542,0
-2.1115740063116295,-0.428132388822213,0
-3.5910250009515208,-0.8268055661087197,0
-3.086371207988237,-1.3498702667709643,0
-2.7172153845788616,0.7949734076289785,0
-2.0266617006226126,0.7743382573927045,0
-1.7534104538594748,0.4695352954290955,0
-2.540538197182745,0.31437057251560246,0
-1.5627714595553925,-0.34598837534021576,0
-1.6642757776303,0.33971265514489973,0
-2.3297315726780496,-0.673661059362597,0
-2.7104769991389634,0.05190332515287707,0
-1.803794078726411,-0.47551549827474865,0
-1.9840487952043409,0.34232222168309123,0
-1.6290855712008194,0.9311280720734931,0
-1.233811500681174,-0.6007748596539264,0
-0.9898482742771866,-0.31858590273342885,0
-1.3730763125273435,0.04079197563065331,0
-2.2472896270741805,-1.0846181158649597,0
-2.102938706129809,-0.9356299411833653,0
-1.4196204584943366,0.9100755942835488,0
-2.478146593578014,0.18118244551156268,0
-2.435234913204785,-0.3770908380820738,0
-1.5353031776807773,-0.023122957106047507,0
-0.9562111748413931,-0.2893394872217526,0
-1.4003982005153066,0.058448047774669186,0
-1.5225331941534601,-0.26829459439796804,0
-2.0297353025309497,-0.06929932757936084,0
-2.5016342689074724,0.3972489207490516,0
-1.6098505966529815,0.35613281694334,0
-1.0778206076494132,0.869606880741782,0
-2.2249668139094814,0.22383139106050695,0
-2.3741604135549275,0.014013189668733274,0
-2.359849669471319,0.9720421854816306,0
-1.7817811097942222,-0.13081747686265327,0
-1.2838288568861738,-1.302369245877247,0
-3.2084615569191737,0.47750319313186435,0
-1.963718931129579,0.1502677801564564,0
-2.795837661991129,-0.01394022651021972,0
-0.7978943537591949,0.4945197718775177,0
-1.8981760729143127,-0.26343234606296256,0
-2.2367437111216364,-1.2775187335200104,0
-1.8454157474473036,0.5072898650891123,0
-2.945371596302369,-0.3968501353840896,0
-2.694478779340053,-0.579210716885258,0
-1.9679110239068598,-1.2506412929930846,0
-1.6314377369857616,0.4523130419602093,0
-2.1506615528221475,-1.488425105990725,0
-2.5978511756014337,0.7397411604616179,0
-3.6667965684371433,-0.20851404731611153,0
-2.7080004670803555,0.48274218095090193,0
-2.405068371286077,0.24237241244136692,0
-1.6607237484985442,1.1017355038380119,0
-2.121765166205222,0.2256266217735668,0
-2.8910332874764615,0.7142481379762464,0
-2.456305308842819,-0.33645249845264735,0
-2.0133486769095263,-0.9377306072039097,0
-1.8627379826426371,0.5804797637550064,0
